Key,Type,Desc,Chinese,English
14073,Text,,金币数量不足！,null
14074,Text,,玩家 <color=#{0}>{1}</color> {2} 捐献： <color=#{3}>{4}</color>金币,null
14075,Text,,玩家 <color=#{0}>{1}</color> {2} 捐献： <color=#{3}>{4}</color>钻石,null
14076,Text,,是否确认取消申请会长?,null
14077,Text,,是否离开队伍,null
14078,Text,,邀请加入,null
14079,Text,,邀请玩家{playName}加入{userInfo.UnionName}家族?,null
14080,Text,,踢出家族,null
14081,Text,,确定将该玩家踢出家族?,null
14082,Text,,一分钟内不能向该玩家再次发起挑战！,null
14083,Text,,是否转移会长？,null
14084,Text,,是否踢出队伍？,null
14085,Text,,恭喜你获得了{tip}!\n它可以让你的技能产生变化!\n不同类型的武器对应不同的技能哦!,null
14086,Text,,当前拥有数量:{0},null
14087,Text,,购买最多100个！,null
14088,Text,,{0}({1}级),null
14089,Text,,暂无上榜,null
14090,Text,,你当前的等级：{0},null
14091,Text,,可以获得经验加成:{0}%,null
14092,Text,,低于世界等级无法兑换,null
14093,Text,,低于20%经验无法兑换,null
14094,Text,,是否消耗{0}经验兑换{1}金币,null
14095,Text,,今日兑换次数:{0},null
14096,Text,,确认退出,null
14097,Text,,如您不同意用户协议和隐私协议，将无法进行游戏，请确认是否退出游戏？,null
14098,Text,,抓捕成功率： {0}%,null
14099,Text,,"恭喜你,抓捕成功！",null
14100,Text,,"它趁你不注意,偷偷的溜走了!",null
14101,Text,,"抓铺的动作太大,被他发现后马上的逃走了!",null
14102,Text,,累计签到{0}天,null
14103,Text,,未到领取时间！,null
14104,Text,,奖励已领取！,null
14105,Text,,{0}天,null
14106,Text,,今日未充值，未达领取条件！,null
14107,Text,,活跃度不足！,null
14108,Text,,是否领取?\n领取后会有体力溢出!,null
14109,Text,,{0}活跃度,null
14110,Text,,未选择增幅卷轴,null
14111,Text,,传承增幅:,null
14112,Text,,增幅:,null
14113,Text,,当前<color=#BEFF34>{0}</color> \n是否覆盖已有\n{1}\n,null
14114,Text,,装备增幅,null
14115,Text,,增幅成功,null
14116,Text,,请选择合适的装备转移！,null
14117,Text,,左侧装备未拥有传承增幅！,null
14118,Text,,只有紫色及以上品质的装备才能转移！,null
14119,Text,,绑定装备的增幅属性无法转移至未绑定的装备！,null
14120,Text,,装备属性转移成功！,null
14121,Text,,封印生肖,null
14122,Text,,进行鉴定,null
14123,Text,,消耗<color=#EA8EF9>{0}</color>{1},null
14124,Text,,此装备由<color=#805100>{0}</color>打造,null
14125,Text,,<color=#AFFF06>    类型:{0}</color>,null
14126,Text,,部位:{0},null
14127,Text,,当前附加 {skillName}:,null
14128,Text,,开启封印,null
14129,Text,, (等级不足),null
14130,Text,,是否出售道具:{0},null
14131,Text,,是否消耗{0}开启封印?,null
14132,Text,,采摘:{0}/5\r\n打扫:{1}/5,null
14133,Text,,消耗：{0}金币,null
14134,Text,,{0}秒后可以切换！,null
14135,Text,,宠物上阵切换 {0},null
14136,Text,,上阵成功！,null
14137,Text,,{0}级激活,null
14138,Text,,升级成功！,null
14139,Text,,距离激活下一级战力还差{0}点,null
14140,Text,,激活({0}/{1}),null
14141,Text,,开启等级：{0}级,null
14142,Text,,开启此位置可以提升{0}效果,null
14143,Text,,宠物乱斗切换 {0},null
14144,Text,,不在活动时间段内！,null
14145,Text,,未上榜,null
14146,Text,,主战卡,null
14147,Text,,魔法卡,null
14148,Text,,主战宠物最多选{0}个！,null
14149,Text,,已经选择数量：{0}/{1},null
14150,Text,,辅战宠物最多选{0}个！,null
14151,Text,,魔法卡最多选{0}个！,null
14152,Text,,设置成功！,null
14153,Text,,{ItemViewHelp.GetAttributeName(numericType)}提升{svalue}% ,null
14154,Text,,{ItemViewHelp.GetAttributeName(numericType)}提升{int.Parse(attributeInfo[1])}点,null
14155,Text,,index超了 {0} {1},null
14156,Text,,激活{0}/{1}：,null
14157,Text,,已满级,null
14158,Text,,当前您已捐献<color=#C7FF40>{0}</color>次,null
14159,Text,,请前往主城摆摊!,null
14160,Text,,摆摊提示,null
14161,Text,,"NPC附近不得摆摊, 是否前往摆摊区域进行摆摊?",null
14162,Text,,是否前往摆摊区域进行摆摊?,null
14163,Text,,请前往主城摆摊222!,null
14164,Text,,请选中道具,null
14165,Text,,数据错误!,null
14166,Text,,请选中道具！,null
14167,Text,,此道具禁止上架！,null
14168,Text,,此道具不能上架！,null
14169,Text,,已经达到最大上架数量！,null
14170,Text,,已上架:{0}/{1},null
14171,Text,,单次购买数量最多为100,null
14172,Text,,下一级:\n{0},null
14173,Text,,已经达到最高级,null
14174,Text,,玩家等级不足，{0}开启,null
14175,Text,,升级失败,null
14176,Text,,每天{0}:{1}点在公会地图刷新领主怪物，怪物会携带大量的财宝，请各位少侠一定要准时参加哦！,null
14177,Text,,未到时间,null
14178,Text,,今日已完成最大次数！,null
14179,Text,,任务完成!,null
14180,Text,,需求:{0},null
14181,Text,,拥有:{0},null
14182,Text,,刷新订单,null
14183,Text,,是否花费200钻石进行升级？,null
14184,Text,,今日已完成{0}/10次,null
14185,Text,,当天已经领取过祝福！,null
14186,Text,,当前已经发送过祝福!,null
14187,Text,,当前额度：{0}/298,null
14188,Text,,请先开启月卡！,null
14189,Text,,月卡开启成功,null
14190,Text,,开启月卡,null
14191,Text,,是否花费{0}钻石开启月卡?,null
14192,Text,,与{0}私聊中...,null
14193,Text,,精灵已激活！,null
14194,Text,,未激活此精灵！,null
14195,Text,,境界：{0},null
14196,Text,,获取方式：使用道具,null
14197,Text,,获取方式：击败{0},null
14198,Text,,直接激活概率：{0}%,null
14199,Text,,总进度：{0}/{1},null
14200,Text,,获取方式：捕捉,null
14201,Text,,成就点不足！,null
14202,Text,,{0}成就奖励,null
14203,Text,,角斗场规则,null
14204,Text,," 1.活动开启后,所有12级以上玩家均可进入。\n 2.活动开启10分钟后将禁止所有玩家进入此地图。\n 3.在角斗场内,玩家将互相发起挑战,坚持到最后1名的玩家将会\n 获得丰厚奖励。\n 4.在同一个角斗场内,人数最多达到20人。\n 5.20:00活动结束,如果场内剩余多人,则按照当前最低排名发放奖励。",null
14205,Text,,是否立即前往角斗场？,null
14206,Text,,捐献等级不得小于12级,null
14207,Text,,最低捐献10万金币！,null
14208,Text,,我已捐献{0}金币,null
14209,Text,,{0}月{1}日 21点30开启,null
14210,Text,,未报名！,null
14211,Text,,没有家族！,null
14212,Text,,已报名！,null
14213,Text,,没有权限！,null
14214,Text,,累计总奖金： {0},null
14215,Text,,已报名家族: ,null
14216,Text,,已经有队伍了,null
14217,Text,,副本次数：{0}/{1},null
14218,Text,,帮助次数：{0}/{1},null
14219,Text,,没有副本队伍,null
14220,Text,," 副本:{0}开启冒险,现邀请你的加入！<color=#B5FF28>点击申请加入</color> <link=team_{1}_{2}_{3}_{4}_{5}></link>",null
14221,Text,,已发送！,null
14222,Text,,喊话过于频繁！,null
14223,Text,,帮助副本次数已尽，继续则消耗正常次数,null
14224,Text,,分享回调：  {pType} {share},null
14225,Text,,活跃度低于30没有奖励！,null
14226,Text,,危境,null
14227,Text,,暗黑系列ARPG探索类手游《危境》系列正式开启！,null
14228,Text,,快来和我一起玩危境吧!,null
14229,Text,,"一把木剑，一件布衣,点击这个链接开始你的探险吧!",null
14230,Text,,已经作为被推广人,null
14231,Text,,大于15级不能作为推广人,null
14232,Text,,金币： {0},null
14233,Text,,钻石： {0},null
14234,Text,,输入不合法!,null
14235,Text,,"会长不能离开家族, 请先转移会长！",null
14236,Text,,离开家族,null
14237,Text,,离开家族24小时内无法加入新家族,null
14238,Text,,{0}万/{1}万,null
14239,Text,,在线人数 {0},null
14240,Text,,升级成功!,null
14241,Text,,经验不足！,null
14242,Text,,资金不足！,null
14243,Text,,已达到最大等级！,null
14244,Text,,是否确认花费{unionConfig.UnionGoldCost}家族资金升级？,null
14245,Text,,等级>=1,null
14246,Text,,请先退出公会,null
14247,Text,,{0} 后才能加入家族！,null
14248,Text,,已申请加入,null
14249,Text,,1. 角色等级达到{0}级,null
14250,Text,,2. 消耗{0}钻石,null
14251,Text,,家族名字不能包含特殊字符！,null
14252,Text,,家族名字最多七个字！,null
14253,Text,,宣言不能包含特殊字符！,null
14254,Text,,宣言内容过长！,null
14255,Text,,请先退出公会！,null
14256,Text,,狩猎数量:{0},null
14257,Text,,{0}分{1}秒,null
14258,Text,,未到活动时间,null
14259,Text,,道具数量不足！,null
14260,Text,,增加属性： ,null
14261,Text,,恭喜你学会制作 {0},null
14262,Text,,今日次数不足!,null
14263,Text,,家园资金不足!,null
14264,Text,,家园刷新,null
14265,Text,,是否花费{0}家园资金刷新,null
14266,Text,,刷新倒计时: {0},null
14267,Text,,阻挡物： {self.GetPath(hit)},null
14268,Text,,掉落归属:{0},null
14269,Text,,玩家: {0},null
14270,Text,,宠物: {0},null
14271,Text,,请选中施法目标,null
14272,Text,,施法距离太远,null
14273,Text,,请先在对应位置装备武器！,null
14274,Text,,释放出场技,null
14275,Text,,每日只能获取一次奖励！,null
14276,Text,,"无法捕捉,此怪物无法成为您的宠物哦！",null
14277,Text,,无法捕捉比自己等级高的宠物哦！,null
14278,Text,,捕捉失败怪物死亡！,null
14279,Text,,捕捉失败怪物逃跑！,null
14280,Text,,取消技能施法,null
14281,Text,,当前场景不支持查看小地图,null
14282,Text,,晴天,null
14283,Text,,雨天,null
14284,Text,,(普通),null
14285,Text,,(挑战),null
14286,Text,,(地狱),null
14287,Text,,(协助),null
14288,Text,,(深渊),null
14289,Text,,{0} 家族地图,null
14290,Text,,"体力不足,无法拾取",null
14291,Text,,"背包空间不足,无法拾取",null
14292,Text,,道具不足，需要道具 {0}！,null
14293,Text,,战力: {0},null
14294,Text,,体力:,null
14295,Text,,活力:,null
14296,Text,,道具 {0} 不足,null
14297,Text,,skillid == null: 药剂道具ID： {0}   技能ID：{1},null
14298,Text,,道具已经被买走了!,null
14299,Text,,已达最后一页,null
14300,Text,,请输入道具名字！！！,null
14301,Text,,不存在该名称的道具，请输入正确的道具名！！！,null
14302,Text,,搜索过于频繁！！！,null
14303,Text,,未找到对应拍卖行道具,null
14304,Text,,兑换单次最多兑换10000钻石哦！,null
14305,Text,,为保证游戏内金币保值，充值任意额度后激活此功能！,null
14306,Text,,今日获利:{0}万/{1}万,null
14307,Text,,请选中要拍卖的商品！,null
14308,Text,,未选择宠物,null
14309,Text,,最少有3个宠物才可以开启合成！,null
14310,Text,,请选择要合成的宠物！,null
14311,Text,,神兽不能合成！,null
14312,Text,,请先卸下宠物之核！,null
14313,Text,,"当前放入的宠物身上穿戴了宠物之核，融合后会消失,",null
14314,Text,,宠物合成,null
14315,Text,,"合成后将随机保留一个宠物，另外一个宠物会销毁,<color=#ff0000>{0}</color> 请确认是否执行合成",null
14316,Text,,宠物已锁定！,null
14317,Text,,出战宠物不能分解！,null
14318,Text,,请先停止家园散步！,null
14319,Text,,请先从仓库取出！,null
14320,Text,,"当前宠物存在于宠物天梯上阵中,不能分解！",null
14321,Text,,"当前宠物存在于宠物副本上阵中,不能分解！",null
14322,Text,,神兽不能放生,null
14323,Text,,"当前宠物存在于宠物矿场队伍中,不能分解！",null
14324,Text,,确定放生?,null
14325,Text,,请在下面宠物出战按钮选择出战！,null
14326,Text,,先停止散步！,null
14327,Text,,请输入名字！,null
14328,Text,,名字过长！,null
14329,Text,,孔位不符！,null
14330,Text,,激活: {0},null
14331,Text,,请选择宠物！,null
14332,Text,,宠物等级不能高于玩家5级！,null
14333,Text,,宠物成长已经达到上限！,null
14334,Text,,变异的宠物不能使用此道具！,null
14335,Text,,只有变异宠物能使用此道具！,null
14336,Text,,暴击率附加{0}%,null
14337,Text,,抗暴率附加{0}%,null
14338,Text,,命中率附加{0}%,null
14339,Text,,闪避率附加{0}%,null
14340,Text,,请预留足够的背包空间！,null
14341,Text,,请清理一下宠物之核背包！,null
14342,Text,,请及时清理探索宠物仓库！,null
14343,Text,,孵化时间:{0},null
14344,Text,,{0}个,null
14345,Text,,开启新的位置需要{0}{1}，是否继续？,null
14346,Text,,已达到最大宠物数量,null
14347,Text,,开启宠物蛋,null
14348,Text,,开启需要花费 {0}钻石,null
14349,Text,,关卡未解锁！,null
14350,Text,,请设置上阵宠物！,null
14351,Text,,(核心矿),null
14352,Text,,拥有者：{0},null
14353,Text,,当前占领{0}/{1},null
14354,Text,,解锁,null
14355,Text,,装备{0}成功,null
14356,Text,,宠物{0}成功,null
14357,Text,,{0}的队伍,null
14358,Text,,上阵宠物不足三只!,null
14359,Text,,重置次数,null
14360,Text,,是否花费200钻石重置次数,null
14361,Text,,每天只能重置十次,null
14362,Text,,部位,null
14363,Text,,类型,null
14364,Text,,(类型不符),null
14365,Text,,{0}:{1} (等级不足),null
14366,Text,,由<color=#805100>{0}</color>打造,null
14367,Text,,已激活护甲专精,null
14368,Text,,未激活护甲专精,null
14369,Text,,转职后激活护甲专精,null
14370,Text,,"(超过4个,属性无效)",null
14371,Text,,件套,null
14372,Text,,{0}提高{1}点,null
14373,Text,,无限制,null
14374,Text,,牛,null
14375,Text,,虎,null
14376,Text,,龙,null
14377,Text,,蛇,null
14378,Text,,马,null
14379,Text,,羊,null
14380,Text,,猴,null
14381,Text,,鸡,null
14382,Text,,狗,null
14383,Text,,猪,null
14384,Text,,请到宠物界面操作,null
14385,Text,,请选择武器类型为：刀 剑！,null
14386,Text,,请选择武器类型为：法杖 魔法书！！,null
14387,Text,,本职业无法穿戴此武器,null
14388,Text,,请选择合适的装备！,null
14389,Text,,转职后请选择布甲进行装备！,null
14390,Text,,转职后请选择轻甲进行装备！,null
14391,Text,,转职后请选择重甲进行装备！,null
14392,Text,,该装备镶嵌有宝石，是否出售道具？,null
14393,Text,,请至少预留一个格子,null
14394,Text,,当前背包暂无可合成宝石,null
14395,Text,,一键合成消耗{0}金币,null
14396,Text,,整理完成!,null
14397,Text,," 中镶嵌宝石,分解会导致宝石消失!\n",null
14398,Text,,请问确实需要分解高级的宠物之核嘛？,null
14399,Text,,分解成功,null
14400,Text,,技能伤害,null
14401,Text,,物伤加成,null
14402,Text,,魔伤加成,null
14403,Text,,物伤减免,null
14404,Text,,魔伤减免,null
14405,Text,,重击附加伤害,null
14406,Text,,忽视防御,null
14407,Text,,忽视魔御,null
14408,Text,,技能冷却,null
14409,Text,,攻速加成,null
14410,Text,,额外恢复,null
14411,Text,,战斗恢复,null
14412,Text,,普攻加成,null
14413,Text,,物攻领主加成,null
14414,Text,,魔攻领主加成,null
14415,Text,,领主物攻减免,null
14416,Text,,领主魔攻减免,null
14417,Text,,暗影抗性,null
14418,Text,,冰霜抗性,null
14419,Text,,火焰抗性,null
14420,Text,,闪电抗性,null
14421,Text,,共鸣+{0},null
14422,Text,,{0}共鸣 +{1},null
14423,Text,,对应部位提升 {0}%属性,null
14424,Text,,共鸣成功率: {0}%,null
14425,Text,,附加成功率 {0}%,null
14426,Text,,已经强化到最大等级！,null
14427,Text,,强化失败！,null
14428,Text,,{0}/{1}次,null
14429,Text,,该装备不可再进行传承鉴定！,null
14430,Text,,传承鉴定效果：{0}\n传承装备只有{1}次重新鉴定传承的机会\n请问是否覆盖原始传承鉴定效果?,null
14431,Text,,获得{0}，洗炼获得高品质属性概率提升,null
14432,Text,,预计战力增长：{0},null
14433,Text,,洗炼道具成功,null
14434,Text,,获得{0}洗炼经验,null
14435,Text,,只有护甲类型相同的装备才能转移！,null
14436,Text,,只有相同部位的装备才能转移！,null
14437,Text,,绑定装备的洗炼属性无法转移至未绑定的装备！,null
14438,Text,,赛季时间:{0}.{1}.{2}-{3}.{4}.{5},null
14439,Text,,2023第二赛季,null
14440,Text,,赛季经验:{0}/{1},null
14441,Text,,未刷新,null
14442,Text,,出现位置:{0},null
14443,Text,,{0}级赛季奖励,null
14444,Text,,刷新时间:{0}天{1}小时{2}分,null
14445,Text,,赛季领主已刷新!!,null
14446,Text,,未到领取等级！,null
14447,Text,,当前附加 {0}:{1}%\n,null
14448,Text,,当前附加 {0}:{1}\n,null
14449,Text,,当前附加技能:{0}\n,null
14450,Text,,孔位已开启！,null
14451,Text,,无效孔位！,null
